id,kvkid,latitude,Ulatitude,longitude1,statename,zone,district,kvkname,address,address_og,yearsetup_chk,exposure,vulnerability,historicalhazard,futurehazard,risk,kvktype,longitude,Ulongitude,idmaster,location,Ulocation,match,idusing,lat,v3,_merge
42,565,21.647583,21.64758,80.32638,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),BalaghAt,Krishi Vigyan Kendra Balaghat,"Krishi Vigyan Kendra,Badgaon, PO. PalaDistt. BalaghAt.481115","Krishi Vigyan Kendra,Badgaon, PO. PalaDistt. BalaghAt.481115",1992,468,276,359,321,449,SAU,80.32638,80.32638,436,BalaghAt,Balaghat,.99555957,211,21.647583,80.326378,3
26,299,21.6662,21.64758,87.24460000000001,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Balasore,Krishi Vigyan Kendra Balasore,"Krishi Vigyan Kendra,      At/PO. Devog, Baliapal,      Distt. Balasore-756023","Krishi Vigyan Kendra,      At/PO. Devog, Baliapal,      Distt. Balasore-756023",1983,153,359,68,298,76,SAU,87.2446,80.32638,76,Balasore,Balaghat,.94565368,211,21.647583,80.326378,3
1,274,.,20.72163,,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Bolangir,Krishi Vigyan Kendra Bolangir,"Krishi Vigyan Kendra,      Rajendra Experimental Farm,      Distt. Bolangir-","Krishi Vigyan Kendra,      Rajendra Experimental Farm,      Distt. Bolangir-",2009,307,106,280,323,160,SAU,.,83.45775,322,Bolangir,Balangir,.91108531,173,20.721626,83.457748,3
19,667,15.137779,15.13778,77.060096,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Bellary,Krishi Vigyan Kendra Bellary (SAU),"Krishi Vigyan Kendra,      Hagari,    Distt. Bellary-583 138","Krishi Vigyan Kendra,      Hagari,    Distt. Bellary-583 138",1994,341,210,243,200,161,SAU,77.0601,77.0601,273,Bellary,Ballari,.89557421,66,15.137779,77.060097,3
61,193,25.632254,25.63225,83.998116,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Ballia,Krishi Vigyan Kendra Ballia,"Krishi Vigyan Kendra,PO. Sohoan,Distt. Ballia-277 504","Krishi Vigyan Kendra,PO. Sohoan,Distt. Ballia-277 504",1984,38,355,433,381,341,SAU,83.99812,83.99812,478,Ballia,Ballia,1,426,25.632254,83.998116,3
26,508,21.898598,20.8078,83.394705,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Balod,Krishi Vigyan Kendra Raigarh,"Krishi Vigyan Kendra, Village Araud, Distt. Balod, Chhattisgarh.","Krishi Vigyan Kendra, Village Araud, Distt. Balod, Chhattisgarh.",2018,,,,,,SAU,83.39471,81.2408,665,Balod,Balod,1,177,20.8078,81.240799,3
8,506,21.728728,21.72873,81.97654799999999,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Balodabazar,Krishi Vigyan Kendra Balodabazar,"Krishi Vigyan Kendra,Bhapradih Irrigation ColonyBalodabazar Road, Bharatpara,Distt. Balodabazar-493 118","Krishi Vigyan Kendra,Bhapradih Irrigation ColonyBalodabazar Road, Bharatpara,Distt. Balodabazar-493 118",2004,,,,,,SAU,81.97655,81.97655,645,Balodabazar,Baloda Bazar,.99708045,218,21.728727,81.976547,3
12,144,27.519097,27.5191,82.64619999999999,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Balrampur,Krishi Vigyan Kendra Balrampur,"Krishi Vigyan Kendra,(Near Block Development Officers office) Block Pach Pedwa,Distt. Balrampur-271201","Krishi Vigyan Kendra,(Near Block Development Officers office) Block Pach Pedwa,Distt. Balrampur-271201",2005,140,154,191,135,25,SAU,82.6462,82.6462,207,Balrampur,Balrampur,1,561,27.519096,82.646202,3
24,490,24.259089,24.25909,72.191194,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Banaskantha,Krishi Vigyan Kendra Banaskantha,"Krishi Vigyan Kendra,      Deesa,      Distt. Banaskantha-385535","Krishi Vigyan Kendra,      Deesa,      Distt. Banaskantha-385535",1976,288,308,10,550,193,SAU,72.19119,72.19119,10,Banaskantha,Banaskantha 1,.99953651,336,24.259089,72.191193,3
29,495,24.396569,24.39657,71.62562699999999,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Banaskantha (Gujarat),Krishi Vigyan Kendra  Banaskantha,Krishi  Vigyan Kendra    Distt.  – Banaskantha (Gujarat),Krishi  Vigyan Kendra    Distt.  – Banaskantha (Gujarat),2015,288,308,10,550,193,ICAR,71.62563,71.62563,11,Banaskantha (Gujarat),Banaskantha 2,.99438727,342,24.396568,71.625626,3
6,138,25.517271,25.51727,80.904224,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Banda UP,Krishi Vigyan Kendra Banda,"Krishi Vigyan Kendra,Vilalge Kamasin,Distt. Banda, U.P.","Krishi Vigyan Kendra,Vilalge Kamasin,Distt. Banda, U.P.",2007,129,142,186,118,20,SAU,80.90422,80.90422,202,Banda UP,Banda,.99595928,413,25.517271,80.904221,3
3,16,34.393123,34.39312,74.82731800000001,Jammu And Kashmir,ICAR-Agricultural Technology Application Research Institute(Zone I),Bandipora,Krishi Vigyan Kendra Bandipora,"Krishi Vigyan Kendra,Putshee,Distt. Bandipora-193 502","Krishi Vigyan Kendra,Putshee,Distt. Bandipora-193 502",2005,,,,,,SAU,74.82732,74.82732,676,Bandipora,Bandipore,.99916428,701,34.393124,74.827316,3
18,34,34.5539,34.39312,76.1349,Jammu And Kashmir,ICAR-Agricultural Technology Application Research Institute(Zone I),Bandipor,Krishi Vigyan Kendra  Kargil,"Krishi Vigyan Kendra,Dawar,Gurez Tehsil ,Bandipor Distt. Of Jammu & Kashmir.","Krishi Vigyan Kendra,Dawar,Gurez Tehsil ,Bandipor Distt. Of Jammu & Kashmir.",2021,,,,,,SAU,76.1349,74.82732,682,Bandipor,Bandipore,.999246,701,34.393124,74.827316,3
33,242,24.864797,24.8648,86.91581499999999,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Banka,Krishi Vigyan Kendra Banka,"Krishi Vigyan Kendra,Vijay Nagar,Distt. Banka-813 102","Krishi Vigyan Kendra,Vijay Nagar,Distt. Banka-813 102",1983,273,230,492,357,434,SAU,86.91581,86.91582,544,Banka,Banka,1,371,24.864798,86.915817,3
15,321,23.290521,23.29052,87.402462,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Bankura,Krishi Vigyan Kendra Uttar Bankura,"Krishi Vigyan Kendra,WBCADC, Sonamukhi,Distt. Bankura-722207","Krishi Vigyan Kendra,WBCADC, Sonamukhi,Distt. Bankura-722207",1983,183,407,428,430,513,PSU,87.40246,87.40246,473,Bankura,Bankura ,.99968523,291,23.290522,87.402458,3
29,117,26.401422,26.40142,75.87216100000001,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Banswara,Krishi Vigyan Kendra Banswara,"Krishi Vigyan Kendra,Borwat Farm, Dahod Road,Distt. Banswara-327001","Krishi Vigyan Kendra,Borwat Farm, Dahod Road,Distt. Banswara-327001",1983,135,23,243,391,46,SAU,75.87216,75.87216,265,Banswara,Banswara,1,482,26.401423,75.872162,3
28,160,26.611865,26.61186,81.361565,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Barabanki,Krishi Vigyan Kendra Barabanki,"Krishi Vigyan Kendra,Haidargarh (Near Haidargarh Railway Station), Lilhaura Nyay Panchayat,Distt. Barabanki-227301","Krishi Vigyan Kendra,Haidargarh (Near Haidargarh Railway Station), Lilhaura Nyay Panchayat,Distt. Barabanki-227301",2004,124,490,266,313,440,SAU,81.36156,81.36156,291,Barabanki,Barabanki,1,501,26.611864,81.361565,3
16,32,34.064231,34.06423,74.538651,Jammu And Kashmir,ICAR-Agricultural Technology Application Research Institute(Zone I),Baramulla,Krishi Vigyan Kendra Baramulla,"Krishi Vigyan Kendra,Vill.-Hardubani, Lalpura, Mangloora under Tangmarg Tehsil, Baramulla District Distt. (Jammu and Kashmir).","Krishi Vigyan Kendra,Vill.-Hardubani, Lalpura, Mangloora under Tangmarg Tehsil, Baramulla District Distt. (Jammu and Kashmir).",2013,416,243,243,147,181,ICAR,74.53865,74.53865,275,Baramulla,Baramulla,1,697,34.064232,74.538651,3
4,92,25.154895,25.1549,76.302629,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Baran,Krishi Vigyan Kendra Baran,"Krishi Vigyan Kendra,Station Road, Anta,Distt. Baran-325 502","Krishi Vigyan Kendra,Station Road, Anta,Distt. Baran-325 502",1994,376,224,359,349,378,SAU,76.30263,76.30263,422,Baran,Baran ,.99928141,384,25.154896,76.302628,3
6,312,.,22.75977,,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Bardhaman,Krishi Vigyan Kendra Burdwan ,"Krishi Vigyan Kendra,Central Research Inst. For Jute & Allied FibreBud Bud,Distt. Bardhaman-713 403","Krishi Vigyan Kendra,Central Research Inst. For Jute & Allied FibreBud Bud,Distt. Bardhaman-713 403",2005,,,,,,ICAR,.,88.42685,674,Bardhaman,Bardhaman ,.99875218,264,22.759769,88.426849,3
60,192,28.391382,28.39138,79.42737,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Bareilly,Krishi Vigyan Kendra Bareilly,"Krishi Vigyan Kendra,IVRI, Izatnagar,Distt. Bareilly-243122","Krishi Vigyan Kendra,IVRI, Izatnagar,Distt. Bareilly-243122",1985,57,513,240,190,325,ICAR,79.42737,79.42737,262,Bareilly,Bareilly,1,593,28.391382,79.427368,3
22,295,21.349882,21.34988,83.842367,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Bargarh,Krishi Vigyan Kendra Bargarh,"Krishi Vigyan Kendra,      At.Gambhirpalli, PO. Larambha,      Distt. Bargarh-768102","Krishi Vigyan Kendra,      At.Gambhirpalli, PO. Larambha,      Distt. Bargarh-768102",1992,231,267,435,30,162,SAU,83.84237,83.84237,488,Bargarh,Bargarh,1,200,21.349882,83.842369,3
22,110,25.731678,25.73168,71.288472,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Barmer,Krishi Vigyan Kendra Barmer,"Krishi Vigyan Kendra,P.Box No.29, Danta,Distt. Barmer-334 001http://barmer1.kvk2.in/index.html","Krishi Vigyan Kendra,P.Box No.29, Danta,Distt. Barmer-334 001http://barmer1.kvk2.in/index.html",1992,547,2,54,527,18,NGO,71.28847,71.28848,59,Barmer,Barmer 1,.99833351,434,25.731678,71.288475,3
40,128,25.195432,25.19543,71.715805,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Barmer,Krishi Vigyan Kendra Barmer ,"Krishi Vigyan KendraVillage- Guda Malani,Distt. –Barmer","Krishi Vigyan KendraVillage- Guda Malani,Distt. –Barmer",2012,547,2,54,527,18,SAU,71.71581,71.71581,60,Barmer,Barmer 2,.99850744,386,25.195433,71.715805,3
20,54,30.317326,30.31733,75.49116600000001,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Barnala,Krishi Vigyan Kendra Barnal,"Krishi Vigyan Kendra,Handitya,Barnala District","Krishi Vigyan Kendra,Handitya,Barnala District",2012,,,,,,SAU,75.49117,75.49117,648,Barnala,Barnala,1,646,30.317326,75.491165,3
9,339,26.4412,26.4412,90.981522,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Barpeta,Krishi Vigyan Kendra Barpeta,"Krishi Vigyan Kendra,Howly,Distt. Barpeta-781316","Krishi Vigyan Kendra,Howly,Distt. Barpeta-781316",2004,234,313,419,138,266,SAU,90.98152,90.98152,464,Barpeta,Barpeta,1,484,26.4412,90.981522,3
6,529,22.169002,22.169,75.163489,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Badwani,Krishi Vigyan Kendra Badwani,"Krishi Vigyan Kendra,Bataggakhurd,Distt. Badwani","Krishi Vigyan Kendra,Bataggakhurd,Distt. Badwani",2006,321,155,151,463,166,SAU,75.16349,75.16349,175,Badwani,Barwani ,.98436761,235,22.169003,75.16349,3
15,513,19.094679,19.09468,81.964932,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Bastar,Krishi Vigyan Kendra Bastar,"Krishi Vigyan Kendra,Kumharwand Farm , Jagdalpur,Distt. Bastar-494 005","Krishi Vigyan Kendra,Kumharwand Farm , Jagdalpur,Distt. Bastar-494 005",1992,495,88,549,438,497,SAU,81.96493,81.96494,617,Bastar,Bastar,1,132,19.094679,81.964935,3
2,275,18.8606,26.7808,82.551,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Jeypora,Krishi Vigyan Kendra Jeypora,"Krishi Vigyan Kendra,      Mungalguda, Malkangiri,      Distt. Jeypora-764048,","Krishi Vigyan Kendra,      Mungalguda, Malkangiri,      Distt. Jeypora-764048,",2006,,,,,,SAU,82.551,82.55596,634,Jeypora,Basti,.68259519,514,26.780796,82.555962,3
56,188,26.780796,26.7808,82.555958,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Basti,Krishi Vigyan Kendra Basti,"Krishi Vigyan Kendra,Banjariaya Farm, PO. Katiya,Distt. Basti-272 232","Krishi Vigyan Kendra,Banjariaya Farm, PO. Katiya,Distt. Basti-272 232",1989,31,382,104,330,71,SAU,82.55596,82.55596,118,Basti,Basti,1,514,26.780796,82.555962,3
12,46,30.179149,30.17915,74.933573,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Bathinda,Krishi Vigyan Kendra Bathinda,"Krishi Vigyan Kendra,Dabwali Road, Near Kheti Bhawan,Distt. Bathinda-151 001","Krishi Vigyan Kendra,Dabwali Road, Near Kheti Bhawan,Distt. Bathinda-151 001",1992,222,489,22,278,108,SAU,74.93357,74.93357,25,Bathinda,Bathinda,1,643,30.17915,74.933571,3
10,283,20.748879,20.74888,84.228813,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Boudh,Krishi Vigyan Kendra Boudh,"Krishi Vigyan Kendra,      At.Po-Butupali      Dist  Boudh-762    014","Krishi Vigyan Kendra,      At.Po-Butupali      Dist  Boudh-762    014",2005,499,196,280,441,422,SAU,84.22881,84.22881,352,Boudh,Baudh,.89002252,175,20.748878,84.228813,3
28,447,18.689486,18.68949,76.29205899999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Beed,Krishi Vigyan Kendra Beed,"Krishi Vigyan Kendra,Post Box No:28,PO. AmbajogaiDistt. Beed-431 517","Krishi Vigyan Kendra,Post Box No:28,PO. AmbajogaiDistt. Beed-431 517",1992,200,97,280,312,109,NGO,76.29206,76.29206,311,Beed,Beed 1,.99643123,124,18.689486,76.292061,3
2,421,18.962473,18.96247,76.355341,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Beed,Krishi Vigyan Kendra Beed,"Krishi Vigyan KendraBeed District, Maharashtra","Krishi Vigyan KendraBeed District, Maharashtra",2010,200,97,280,312,109,SAU,76.35534,76.35534,312,Beed,Beed 2,.99661243,130,18.962473,76.355339,3
29,238,25.662194,25.66219,86.02723400000001,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Begusarai,Krishi Vigyan Kendra Begusarai,"Krishi Vigyan Kendra, ,Khodawandpur-848 202,Distt. Begusarai","Krishi Vigyan Kendra, ,Khodawandpur-848 202,Distt. Begusarai",1992,17,445,330,276,253,SAU,86.02723,86.02724,358,Begusarai,Begusarai,1,427,25.662193,86.027237,3
22,670,16.308571,16.30857,74.867592,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Belgaum,Krishi Vigyan Kendra Belgaum (NGO),"KrishiVigyan Kendra      Tukkanatti, Tal. Gokak,      Distt. Belgaum-591 224","KrishiVigyan Kendra      Tukkanatti, Tal. Gokak,      Distt. Belgaum-591 224",1994,314,310,494,156,407,NGO,74.86759,74.86759,582,Belgaum,Belagavi1,.97407895,81,16.308571,74.867592,3
29,677,15.893243,15.89324,74.744585,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Belgaum,Krishi Vigyan Kendra Belgaum - A (NGO),"Krishi Vigyan Kendra,    Mattikipp  Village, Baihongal Taluk, Belgaum Distt","Krishi Vigyan Kendra,    Mattikipp  Village, Baihongal Taluk, Belgaum Distt",2011,314,310,494,156,407,NGO,74.74459,74.74458,583,Belgaum,Belagavi2,.97246414,76,15.893243,74.744583,3
23,521,21.714025,21.71403,81.535614,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Bemetara,Krishi Vigyan Kendra Bemetara,"Krishi Vigyan Kendra Village Jhal,Distt. Bemetara, Chhattisgarh","Krishi Vigyan Kendra Village Jhal,Distt. Bemetara, Chhattisgarh",2017,,,,,,SAU,81.53561,81.53561,704,Bemetara,Bemetara,1,216,21.714025,81.535614,3
3,651,12.971599,12.9716,77.59456299999999,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Bangalore Rural,Krishi Vigyan Kendra Bangalore Rural SAU),"Krishi Vigyan Kendra,      Hadonahalli Village, Doddaballapur Taluk,      Distt. Bangalore Rural-561 205","Krishi Vigyan Kendra,      Hadonahalli Village, Doddaballapur Taluk,      Distt. Bangalore Rural-561 205",2006,220,209,280,246,176,SAU,77.59456,77.59457,323,Bangalore Rural,Bengaluru Rural,.97252357,41,12.971599,77.594566,3
28,551,21.859408,21.85941,77.93747,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Betul,Krishi Vigyan Kendra Betul,"Krishi Vigyan Kendra,Betul Bazar,Distt. Betul-460004","Krishi Vigyan Kendra,Betul Bazar,Distt. Betul-460004",2002,398,184,435,191,306,SAU,77.93747,77.93747,502,Betul,Betul,1,222,21.859407,77.937469,3
13,286,21.150741,21.15074,86.545998,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Bhadrak,Krishi Vigyan Kendra Bhadrak,"Krishi Vigyan Kendra,      At/ PO Ranital,      Distt. Bhadrak-756 111","Krishi Vigyan Kendra,      At/ PO Ranital,      Distt. Bhadrak-756 111",2004,113,404,107,282,121,SAU,86.546,86.546,120,Bhadrak,Bhadrak,1,195,21.150742,86.545998,3
13,220,25.236356,25.23636,87.04562199999999,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Bhagalpur,Krishi Vigyan Kendra Bhagalpur,"Krishi Vigyan Kendra,Sabour,Distt. Bhagalpur-813210,","Krishi Vigyan Kendra,Sabour,Distt. Bhagalpur-813210,",2004,108,377,168,219,112,SAU,87.04562,87.04562,182,Bhagalpur,Bhagalpur,1,391,25.236357,87.045624,3
13,432,21.06811,21.06811,79.986225,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Bhandara,Krishi Vigyan Kendra Bhandara,"Krishi Vigyan Kendra,PO. Sakoli,Distt. Bhandara -441802","Krishi Vigyan Kendra,PO. Sakoli,Distt. Bhandara -441802",2002,265,255,494,213,376,SAU,79.98623,79.98622,575,Bhandara,Bhandara,1,192,21.06811,79.986221,3
26,114,27.344145,27.34414,77.372276,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Bharatpur,Krishi Vigyan Kendra Bharatpur,"Krishi Vigyan Kendra,Kumher,Distt. Bharatpur-321001","Krishi Vigyan Kendra,Kumher,Distt. Bharatpur-321001",1988,116,264,200,300,116,SAU,77.37228,77.37228,221,Bharatpur,Bharatpur ,.9998163,549,27.344145,77.372276,3
16,482,21.641915,21.64191,73.359951,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Bharuch,Krishi Vigyan Kendra Bharuch,"Krishi Vigyan Kendra,      Po-Chaswad, Ta.Valiya,      Distt. Bharuch-393130","Krishi Vigyan Kendra,      Po-Chaswad, Ta.Valiya,      Distt. Bharuch-393130",1994,435,340,49,538,416,NGO,73.35995,73.35995,53,Bharuch,Bharuch,1,210,21.641914,73.359947,3
1,467,21.720862,21.72086,71.763014,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Bhavnagar,Krishi Vigyan Kendra Bhavnagar,"Krishi Vigyan Kendra,      Village Sansora,      Distt. Bhavnagar-","Krishi Vigyan Kendra,      Village Sansora,      Distt. Bhavnagar-",2009,478,289,80,558,544,NGO,71.76301,71.76302,90,Bhavnagar,Bhavnagar,1,217,21.720861,71.763016,3
5,137,25.3264,25.35267,82.4319,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),St Ravidas Nagar,Krishi Vigyan Kendra St. Ravidas Nagar,"Krishi Vigyan Kendra,Distt. St. Ravidas Nagar","Krishi Vigyan Kendra,Distt. St. Ravidas Nagar",2008,6,496,134,64,69,ICAR,82.4319,74.7024,146,St Ravidas Nagar,Bhilwara 1,.66855741,398,25.352673,74.7024,3
17,105,25.352672,25.35267,74.70240099999999,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Bhilwara,Krishi Vigyan Kendra Bhilwara,"Krishi Vigyan Kendra,P.Box No.56Distt. Bhilwara-311001","Krishi Vigyan Kendra,P.Box No.56Distt. Bhilwara-311001",1992,427,21,243,165,49,SAU,74.7024,74.7024,268,Bhilwara,Bhilwara 1,.99916428,398,25.352673,74.7024,3
44,132,.,25.669,,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Bhilwara,Krishi Vigyan Kendra Bhilwara,"Krishi Vigyan Kendra,Shapura,Bhilwara,","Krishi Vigyan Kendra,Shapura,Bhilwara,",2018,427,21,243,165,49,SAU,.,74.9104,267,Bhilwara,Bhilwara 2,.99421465,429,25.669001,74.9104,3
32,555,26.697029,26.69703,78.72189400000001,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Bhind,Krishi Vigyan Kendra Bhind,"Krishi Vigyan Kendra,Etawa Road,Distt. Bhind-477001","Krishi Vigyan Kendra,Etawa Road,Distt. Bhind-477001",1997,163,229,243,45,51,SAU,78.72189,78.72189,269,Bhind,Bhind,1,505,26.697029,78.721893,3
3,73,28.812617,28.81262,76.131568,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Bhiwani,Krishi Vigyan Kendra Bhiwani,"Krishi Vigyan Kendra,      Govt. Seed Farm      Kohlawas,      Distt. Bhiwani-125 021","Krishi Vigyan Kendra,      Govt. Seed Farm      Kohlawas,      Distt. Bhiwani-125 021",2004,173,370,54,183,48,SAU,76.13157,76.13157,63,Bhiwani,Bhiwani,1,609,28.812616,76.131569,3
28,237,25.552509,25.55251,84.652817,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Bhojpur,Krishi Vigyan Kendra Bhojpur,"Krishi Vigyan Kendra,SCADA, PO. Ara,Distt. Bhojpur-802301","Krishi Vigyan Kendra,SCADA, PO. Ara,Distt. Bhojpur-802301",1993,25,282,547,290,296,PSU,84.65282,84.65282,601,Bhojpur,Bhojpur,1,419,25.552509,84.652817,3
47,570,23.309693,23.30969,77.403854,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Bhopal,Krishi Vigyan Kendra Bhopal,"Krishi Vigyan Kendra,Berasia Road,Distt. Bhopal-462 038","Krishi Vigyan Kendra,Berasia Road,Distt. Bhopal-462 038",1979,382,429,435,456,558,ICAR,77.40385,77.40385,536,Bhopal,Bhopal,1,293,23.309692,77.403854,3
24,672,17.986119,17.98612,77.485339,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Bidar,Krishi Vigyan Kendra Bidar (SAU),"Krishi Vigyan Kendra,      Post Box No.58,    Distt. Bidar-585 401","Krishi Vigyan Kendra,      Post Box No.58,    Distt. Bidar-585 401",1985,240,64,280,484,218,SAU,77.48534,77.48534,331,Bidar,Bidar,1,113,17.986118,77.485336,3
8,656,.,18.79874,,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Bijapur,Krishi Vigyan Kendra Bijapur(SAU),"Krishi Vigyan Kendra,      Regional Agricultural Research Station,      P.Box No.18,      PO. & Distt. Bijapur-586101","Krishi Vigyan Kendra,      Regional Agricultural Research Station,      P.Box No.18,      PO. & Distt. Bijapur-586101",2004,241,55,494,467,326,SAU,.,80.81139,564,Bijapur 2,Bijapur,.99213022,128,18.798744,80.811386,3
32,680,.,18.79874,,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Bijapur,Krishi Vigyan Kendra Bijapur(SAU),"Krishi Vigyan Kendra,      Bijapur (Karnataka)","Krishi Vigyan Kendra,      Bijapur (Karnataka)",2016,241,55,494,467,326,SAU,.,80.81139,563,Bijapur 1,Bijapur,.99213022,128,18.798744,80.811386,3
20,518,18.798744,18.79874,80.811386,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Bijapur,Krishi Vigyan Kendra Bijapur,"Krishi Vigyan Kendra Vill. Panarapura, Distt. – Bijapur","Krishi Vigyan Kendra Vill. Panarapura, Distt. – Bijapur",2012,308,175,494,307,359,SAU,80.81139,80.81139,570,Bijapur,Bijapur,1,128,18.798744,80.811386,3
44,176,29.440908,29.44091,78.407219,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Bijnor,Krishi Vigyan Kendra Bijnor,"Krishi Vigyan Kendra,Rice Research Station,Nagina,Distt. Bijnor-246762","Krishi Vigyan Kendra,Rice Research Station,Nagina,Distt. Bijnor-246762",1992,90,519,144,297,319,SAU,78.40722,78.40722,156,Bijnor,Bijnor,1,621,29.440908,78.407219,3
28,116,28.087021,28.08702,73.351961,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Bikaner,Krishi Vigyan Kendra Bikaner,"Krishi Vigyan Kendra,Beechwal,Distt. Bikaner-334 006","Krishi Vigyan Kendra,Beechwal,Distt. Bikaner-334 006",1983,552,4,81,552,202,SAU,73.35196,73.35196,102,Bikaner,Bikaner 1,.99890625,584,28.087021,73.351959,3
